356TQKY9XFVZO5PD553LQ85QSRW87H,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:49 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:49 PDT 2018,,,3WS1NTTKEZAW7TW9IMTKA58ABQ10FJ,A3TS2NCBAB9L6V,Approved,Mon Apr 16 21:54:31 PDT 2018,Mon Apr 16 22:07:54 PDT 2018,Wed Apr 18 22:07:54 PDT 2018,2018-04-19 05:08:48 UTC,,,803,100% (19/19),100% (19/19),100% (19/19),https://www.youtube.com/watch?v=spCknVcaSHg,https://www.youtube.com/watch?v=w03OE6SaL8Q,https://www.youtube.com/watch?v=YM-th85hRUU,https://www.youtube.com/watch?v=7X_6k8CjdVI,https://www.youtube.com/watch?v=8nG_wVxO7EM,,Second video not available.,3,"The guy says, ""My card is American Express.""",1:57,1,not available,not available,3,"There's a guy on a hammock, a dog, and a red Jeep.",0:58,3,The viewer is told to go to carbuyer.co.uk.,0:26,3,"""Visit out dope website"" and ""Build a dope website"" appear on the screen.",0:27,,
37M4O367VJGZMQDYBDY7X6SPLQQ5MN,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:37 PDT 2018,,,3GU1KF0O4JZ9ITODU5ME6GIX4GSPB0,A2JY56TZCEPK3J,Approved,Sat Apr 21 17:31:28 PDT 2018,Sat Apr 21 17:38:20 PDT 2018,Mon Apr 23 17:38:20 PDT 2018,2018-04-24 00:38:48 UTC,,,412,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=sQqCzJjev_8,https://www.youtube.com/watch?v=jmNrvlQ73pU,https://www.youtube.com/watch?v=7oWOTN4YyYc,https://www.youtube.com/watch?v=aYNaRnZtYug,https://www.youtube.com/watch?v=qc5dR5_QKo4,,none,2,a ma is kicking a woman wile she is on the floor,na,2,a boy and girl is sitting together and she kisses him while holding a sandwich,na,1,na,na,1,na,na,2,lego star wars characters are see fighting,na,,
37M4O367VJGZMQDYBDY7X6SPLQQ5MN,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:37 PDT 2018,,,3MAOD8E57R8GSBF1JM14RO4UNU2XNO,ALHRKRDJCDCYT,Approved,Wed Apr 18 05:03:12 PDT 2018,Wed Apr 18 05:15:17 PDT 2018,Fri Apr 20 05:15:17 PDT 2018,2018-04-20 12:15:49 UTC,,,725,100% (15/15),100% (15/15),100% (15/15),https://www.youtube.com/watch?v=sQqCzJjev_8,https://www.youtube.com/watch?v=jmNrvlQ73pU,https://www.youtube.com/watch?v=7oWOTN4YyYc,https://www.youtube.com/watch?v=aYNaRnZtYug,https://www.youtube.com/watch?v=qc5dR5_QKo4,,no i love this hit,3,the man kiera knightley is with beat her to a pulp,1:20,1,N/A,N/A,1,N/A,N/A,1,N/A,N/A,3,There is an add that comes on at the end that says in stores september 12,0:15,,
37M4O367VJGZMQDYBDY7X6SPLQQ5MN,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:37 PDT 2018,,,3QBD8R3Z22H7CUR30QZC9271KAK4OF,A1CF6U3GF7DZEJ,Approved,Wed Apr 18 17:14:22 PDT 2018,Wed Apr 18 17:21:37 PDT 2018,Fri Apr 20 17:21:37 PDT 2018,2018-04-21 00:21:49 UTC,,,435,99% (2187/2199),100% (51/51),100% (45/45),https://www.youtube.com/watch?v=sQqCzJjev_8,https://www.youtube.com/watch?v=jmNrvlQ73pU,https://www.youtube.com/watch?v=7oWOTN4YyYc,https://www.youtube.com/watch?v=aYNaRnZtYug,https://www.youtube.com/watch?v=qc5dR5_QKo4,,No,3,The man keeps kicking the woman.,1:28,3,The little girl kisses the little boy.,0:40,1,N/A,N/A,1,N/A,N/A,2,The Star Wars logo is shown along with the Lego set.,N/A,,
37M4O367VJGZMQDYBDY7X6SPLQQ5MN,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:37 PDT 2018,,,3YHH42UU5CDI7L654XWI5IDU8SE0LR,A2EL1B9BOAJID,Approved,Wed Apr 18 13:28:24 PDT 2018,Wed Apr 18 13:34:21 PDT 2018,Fri Apr 20 13:34:21 PDT 2018,2018-04-20 20:34:48 UTC,,,357,100% (12/12),100% (12/12),100% (12/12),https://www.youtube.com/watch?v=sQqCzJjev_8,https://www.youtube.com/watch?v=jmNrvlQ73pU,https://www.youtube.com/watch?v=7oWOTN4YyYc,https://www.youtube.com/watch?v=aYNaRnZtYug,https://www.youtube.com/watch?v=qc5dR5_QKo4,,thanks,3,"the screen zooms out and says ""isn't it time someone called cut?""",1:28,3,"the kid says ""i'm lovin it""",0:27,1,the video was not available,n/a,1,the video was not available,n/a,3,they show the game and the website url on a zooming star background,0:15,,
3PCPFX4U40OI924F9IIX0R37KL1FQ3,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:42 PDT 2018,,,3COPXFW7XCAABWS70IZ75J1NR8CKPM,A1BCQU4CUONYIX,Approved,Fri Apr 20 21:52:45 PDT 2018,Fri Apr 20 22:05:26 PDT 2018,Sun Apr 22 22:05:26 PDT 2018,2018-04-23 05:05:48 UTC,,,761,100% (944/948),100% (31/31),100% (16/16),https://www.youtube.com/watch?v=SxgcPuY58Js,https://www.youtube.com/watch?v=d8AEoNHSJZ0,https://www.youtube.com/watch?v=T9BlI9nhqTE,https://www.youtube.com/watch?v=SswMzUWOiJg,https://www.youtube.com/watch?v=wKn5K5V7tRo,,no,3,they all have a party,1:07,3,the phone tracks the mile on the woman phone,1:18,3,the wife send a picture of her dinner to her husband,1:09,1,N/A,N/A,2,picture of past famous people ends,0:58,,
3PCPFX4U40OI924F9IIX0R37KL1FQ3,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:42 PDT 2018,,,3H7XDTSHKDPVTJTPMDSNZLHQDAEGWY,A3TS2NCBAB9L6V,Approved,Mon Apr 16 21:17:12 PDT 2018,Mon Apr 16 21:28:50 PDT 2018,Wed Apr 18 21:28:50 PDT 2018,2018-04-19 04:29:48 UTC,,,698,100% (19/19),100% (19/19),100% (19/19),https://www.youtube.com/watch?v=SxgcPuY58Js,https://www.youtube.com/watch?v=d8AEoNHSJZ0,https://www.youtube.com/watch?v=T9BlI9nhqTE,https://www.youtube.com/watch?v=SswMzUWOiJg,https://www.youtube.com/watch?v=wKn5K5V7tRo,,4th video not available,3,The guy watching his car roll downhill and into traffic.,1:09,3,The viewer is told how to download MileIQ.,1:27,3,"A voiceover mentions Airtel, the smartphone network.",1:06,1,video not available,video not available,3,"After ""Jeep"" showing up on the screen, the viewer is urged to share the video.",0:53,,
3PCPFX4U40OI924F9IIX0R37KL1FQ3,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:42 PDT 2018,,,3P529IW9KZJ94PLV7FF38P0YEW7FLI,A2JY56TZCEPK3J,Approved,Wed Apr 18 19:55:26 PDT 2018,Wed Apr 18 20:12:48 PDT 2018,Fri Apr 20 20:12:48 PDT 2018,2018-04-21 03:13:48 UTC,,,1042,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=SxgcPuY58Js,https://www.youtube.com/watch?v=d8AEoNHSJZ0,https://www.youtube.com/watch?v=T9BlI9nhqTE,https://www.youtube.com/watch?v=SswMzUWOiJg,https://www.youtube.com/watch?v=wKn5K5V7tRo,,none,3,Guys are watching a car roll down hill,0:48,2,a cell phone is shown,na,2,A man is sitting at his desk holding his cell phone.,na,1,na,na,2,A jeep vehicle is shown,na,,
3PCPFX4U40OI924F9IIX0R37KL1FQ3,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:42 PDT 2018,,,3PH3VY7DJMVVK0OUC5GCKSXWOCUZWG,ALHRKRDJCDCYT,Approved,Fri Apr 20 07:52:43 PDT 2018,Fri Apr 20 08:00:24 PDT 2018,Sun Apr 22 08:00:24 PDT 2018,2018-04-22 15:00:48 UTC,,,461,100% (15/15),100% (15/15),100% (15/15),https://www.youtube.com/watch?v=SxgcPuY58Js,https://www.youtube.com/watch?v=d8AEoNHSJZ0,https://www.youtube.com/watch?v=T9BlI9nhqTE,https://www.youtube.com/watch?v=SswMzUWOiJg,https://www.youtube.com/watch?v=wKn5K5V7tRo,,no i love this hit,2,the car rolls down the hill and crashes,N/A,2,customers love mileiq,N/A,2,airtel the smartphone network,N/A,1,N/A,N/A,2,right where i  belong jeep,N/A,,
3J94SKDEKINWIW7LYKZ4EG5VCCYD5D,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:39 PDT 2018,,,3KIBXJ1WD6SSQWG6LIMSGJWXHWNOK2,A2JY56TZCEPK3J,Approved,Wed Apr 18 19:19:42 PDT 2018,Wed Apr 18 19:31:27 PDT 2018,Fri Apr 20 19:31:27 PDT 2018,2018-04-21 02:31:48 UTC,,,705,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=TM0uO6z3zsQ,https://www.youtube.com/watch?v=wNjQishYOy0,https://www.youtube.com/watch?v=LJ2iH57Fs3M,https://www.youtube.com/watch?v=gHFqqIv8aqQ,https://www.youtube.com/watch?v=zhdZcBsa-dk,,none,2,a crowd is protesting on the street,na,3,Gatorade symbol is shown on screen,0:10,2,a man charges at another man,na,1,na,na,2,perfume are sitting on a table,na,,
3J94SKDEKINWIW7LYKZ4EG5VCCYD5D,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:39 PDT 2018,,,3NJM2BJS4X4SSYGJ85I9H0OFMZ4CP2,A1BCQU4CUONYIX,Approved,Fri Apr 20 22:15:46 PDT 2018,Fri Apr 20 22:26:23 PDT 2018,Sun Apr 22 22:26:23 PDT 2018,2018-04-23 05:26:48 UTC,,,637,100% (944/948),100% (31/31),100% (16/16),https://www.youtube.com/watch?v=TM0uO6z3zsQ,https://www.youtube.com/watch?v=wNjQishYOy0,https://www.youtube.com/watch?v=LJ2iH57Fs3M,https://www.youtube.com/watch?v=gHFqqIv8aqQ,https://www.youtube.com/watch?v=zhdZcBsa-dk,,no,3,a picture of the past union member was shown,0:24,3,the man awake from a dream,0:55,3,the elephant get hit by the spears,1:18,1,N/A,N/A,3,the woman hi five each other,0:18,,
3J94SKDEKINWIW7LYKZ4EG5VCCYD5D,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:39 PDT 2018,,,3Q5ZZ9ZEVPDMNL8N7ETQH8NF58K585,A3TS2NCBAB9L6V,Approved,Fri Apr 20 23:06:07 PDT 2018,Fri Apr 20 23:14:15 PDT 2018,Sun Apr 22 23:14:15 PDT 2018,2018-04-23 06:14:48 UTC,,,488,100% (19/19),100% (19/19),100% (19/19),https://www.youtube.com/watch?v=TM0uO6z3zsQ,https://www.youtube.com/watch?v=wNjQishYOy0,https://www.youtube.com/watch?v=LJ2iH57Fs3M,https://www.youtube.com/watch?v=gHFqqIv8aqQ,https://www.youtube.com/watch?v=zhdZcBsa-dk,,4th video not available,3,"""Bringing Truth to the Conversation"" appears on the screen.",0:27,3,The Gatorade logo appears on the screen.,0:53,3,An attack occurs upon the person (1st person) holding a torch.,1:30,1,video not available,video not available,3,"Four ""Chance Chanel"" bottles appear on the screen.",0:27,,
3J94SKDEKINWIW7LYKZ4EG5VCCYD5D,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:39 PDT 2018,,,3QXNC7EIPJTN6J5WF0TS09MZ85609H,A1S1K7134S2VUC,Approved,Fri Apr 20 11:21:53 PDT 2018,Fri Apr 20 11:35:00 PDT 2018,Sun Apr 22 11:35:00 PDT 2018,2018-04-22 18:35:48 UTC,,,787,100% (5/5),100% (5/5),100% (5/5),https://www.youtube.com/watch?v=TM0uO6z3zsQ,https://www.youtube.com/watch?v=wNjQishYOy0,https://www.youtube.com/watch?v=LJ2iH57Fs3M,https://www.youtube.com/watch?v=gHFqqIv8aqQ,https://www.youtube.com/watch?v=zhdZcBsa-dk,,none,3,"the message ""bringing truth to the conversation appears.""",0:17,3,"win from within message appears, followed by G for Gatorade.",0:52,3,"the release date of the game appears, and links to pre order or watch more.",1:25,1,na,na,3,"the channel chance logo is displayed, the voice says chance by channel",0:22,,
37SDSEDIN90LDJABGPMCPYEDP5W81K,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,38F5OAUN5OAU30NZYB2TS5UAZRWH7Q,A2JY56TZCEPK3J,Approved,Wed Apr 18 21:33:41 PDT 2018,Wed Apr 18 21:52:46 PDT 2018,Fri Apr 20 21:52:46 PDT 2018,2018-04-21 04:52:49 UTC,,,1145,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=tnJ8pPSEW6k,https://www.youtube.com/watch?v=bXL8QPWLbBo,https://www.youtube.com/watch?v=Ao0jaXRAarQ,https://www.youtube.com/watch?v=BqjKUubsohs,https://www.youtube.com/watch?v=oYcGSeXiUI8,,none,2,Three people are taking a photo,na,2,a snickers candy bar is shown,na,2,motorcycles are riding down the highway,na,2,A line of people are standing at a coffee stand,na,2,the disney character pocahontas is standing on a rock cliff,na,,
37SDSEDIN90LDJABGPMCPYEDP5W81K,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,3DH6GAKTYZNZ95JUR6Y05PICZETYZ1,A9V6FR3NG4YSL,Approved,Wed Apr 18 11:20:34 PDT 2018,Wed Apr 18 11:47:02 PDT 2018,Fri Apr 20 11:47:02 PDT 2018,2018-04-20 18:47:48 UTC,,,1588,75% (6/8),75% (6/8),100% (6/6),https://www.youtube.com/watch?v=tnJ8pPSEW6k,https://www.youtube.com/watch?v=bXL8QPWLbBo,https://www.youtube.com/watch?v=Ao0jaXRAarQ,https://www.youtube.com/watch?v=BqjKUubsohs,https://www.youtube.com/watch?v=oYcGSeXiUI8,,No,3,Three people pose for a picture.,0:15,3,A young man tackles an older man.,0:02,3,Three guys ride off on their motorcycles.,0:01,3,A group of people line up for coffee.,0:20,3,Pocahontas is standing on a cliff.,0:04,,
37SDSEDIN90LDJABGPMCPYEDP5W81K,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,3DUZQ9U6SNML4Z2BR3H82XHFUIPVSI,A28SRDWY0CFHY3,Approved,Wed Apr 18 10:42:15 PDT 2018,Wed Apr 18 10:53:45 PDT 2018,Fri Apr 20 10:53:45 PDT 2018,2018-04-20 17:53:48 UTC,,,690,100% (1/1),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=tnJ8pPSEW6k,https://www.youtube.com/watch?v=bXL8QPWLbBo,https://www.youtube.com/watch?v=Ao0jaXRAarQ,https://www.youtube.com/watch?v=BqjKUubsohs,https://www.youtube.com/watch?v=oYcGSeXiUI8,,No.,2,A samsung ad that shows how to make better pictures.,N/A,3,Old lady gets hit by a football player,0:21,3,People ride a motorcycle on a road,0:55,3,The uncle gives coffee to everyone,0:56,2,"Mulan shows up and it says ""dream big princess.""",N/A,,
37SDSEDIN90LDJABGPMCPYEDP5W81K,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,3IOEN3P9S8H0VPOGDCUGU4E7NPP61M,ALHRKRDJCDCYT,Approved,Wed Apr 18 11:56:42 PDT 2018,Wed Apr 18 12:04:31 PDT 2018,Fri Apr 20 12:04:31 PDT 2018,2018-04-20 19:04:48 UTC,,,469,100% (15/15),100% (15/15),100% (15/15),https://www.youtube.com/watch?v=tnJ8pPSEW6k,https://www.youtube.com/watch?v=bXL8QPWLbBo,https://www.youtube.com/watch?v=Ao0jaXRAarQ,https://www.youtube.com/watch?v=BqjKUubsohs,https://www.youtube.com/watch?v=oYcGSeXiUI8,,no i love this hit,2,On the angles by Samsung,N/A,3,Your not you when your hungry,0:15,2,cruise into spokes,N/A,3,Uncle lee knows,0:52,1,N/A,N/A,,
386T3MLZLNTL6UPTK6ICBTV3KDQ80H,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,378XPAWRUDBCIXWHBWWY28XF0E4AIU,ALHRKRDJCDCYT,Approved,Thu Apr 19 11:36:15 PDT 2018,Thu Apr 19 11:41:34 PDT 2018,Sat Apr 21 11:41:34 PDT 2018,2018-04-21 18:41:48 UTC,,,319,100% (15/15),100% (15/15),100% (15/15),https://www.youtube.com/watch?v=Uj6G1C6c0uw,https://www.youtube.com/watch?v=0LcHFkXmCb8,https://www.youtube.com/watch?v=XH3Xu1-cvII,https://www.youtube.com/watch?v=7TxknbusTa8,https://www.youtube.com/watch?v=kNP2lahOhvo,,no i truley enjoy these hits,1,N/A,N/A,2,Oh you bastard,N/A,3,you and this army,0:15,1,N/A,N/A,1,N/A,N/A,,
386T3MLZLNTL6UPTK6ICBTV3KDQ80H,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,3TXD01ZLD5F2PZB0WCBL88ZQ2WA4UU,A2JY56TZCEPK3J,Approved,Wed Apr 18 17:41:27 PDT 2018,Wed Apr 18 17:52:45 PDT 2018,Fri Apr 20 17:52:45 PDT 2018,2018-04-21 00:52:48 UTC,,,678,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=Uj6G1C6c0uw,https://www.youtube.com/watch?v=0LcHFkXmCb8,https://www.youtube.com/watch?v=XH3Xu1-cvII,https://www.youtube.com/watch?v=7TxknbusTa8,https://www.youtube.com/watch?v=kNP2lahOhvo,,NONE,3,THE GIRL'S FATHER STANDS AT THE DOOR,1:15,2,A CAN OF IRN BRU IS SHOWN,NA,3,wARRIORS ARE RIDING ON THE BACK OF HOGS.,0:10,1,NA,NA,1,NA,NA,,
386T3MLZLNTL6UPTK6ICBTV3KDQ80H,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,3VSOLARPKC7JNB4TYNBB27K6B8L93Y,AVJQCYPOW6LOA,Approved,Tue Apr 17 10:51:08 PDT 2018,Tue Apr 17 11:02:46 PDT 2018,Thu Apr 19 11:02:46 PDT 2018,2018-04-19 18:02:48 UTC,,,698,100% (1529/1530),100% (18/18),100% (16/16),https://www.youtube.com/watch?v=Uj6G1C6c0uw,https://www.youtube.com/watch?v=0LcHFkXmCb8,https://www.youtube.com/watch?v=XH3Xu1-cvII,https://www.youtube.com/watch?v=7TxknbusTa8,https://www.youtube.com/watch?v=kNP2lahOhvo,,Last two videos don't play.,3,Girl leaves with her boyfriend for a date.,0:43,3,The lady doing the dishes drinks drinks her energy drink.,0:46,3,Everybody rides pigs to the battlefield.,0:42,1,Video doesn't play.,Video doesn't play.,1,Video doesn't play.,Video doesn't play,,
386T3MLZLNTL6UPTK6ICBTV3KDQ80H,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,3WS1NTTKEZAW7TW9IMTKA58ABP90FP,A3LR5YED234XPN,Approved,Mon Apr 16 13:49:19 PDT 2018,Mon Apr 16 14:00:39 PDT 2018,Wed Apr 18 14:00:39 PDT 2018,2018-04-18 21:00:48 UTC,,,680,100% (2/2),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=Uj6G1C6c0uw,https://www.youtube.com/watch?v=0LcHFkXmCb8,https://www.youtube.com/watch?v=XH3Xu1-cvII,https://www.youtube.com/watch?v=7TxknbusTa8,https://www.youtube.com/watch?v=kNP2lahOhvo,,no comments!,3,The guy takes the girl with him.,1:32,3,The product is highlighted with few words and music.,1:48,3,They go for a war and finally they win,1:00,1,N/A,N/A,1,N/A,N/A,,
3JVP4ZJHDPQEV016TSU3OIPHN9V0IH,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:26 PDT 2018,,,3A1COHJ8NKTY3ESI8GUZ65Q5AHS8H6,A17G3ELH11DM2M,Approved,Fri Apr 20 17:33:42 PDT 2018,Fri Apr 20 17:36:16 PDT 2018,Sun Apr 22 17:36:16 PDT 2018,2018-04-23 00:36:48 UTC,,,154,100% (66/66),100% (66/66),100% (65/65),https://www.youtube.com/watch?v=um2ro-3T8A0,https://www.youtube.com/watch?v=owZLdJIfPw4,https://www.youtube.com/watch?v=Cclzg9ZiUG4,https://www.youtube.com/watch?v=u91BucJ4MKE,https://www.youtube.com/watch?v=SHdV_a_QAa8,,N/A,2,a car drives out of a driveway by a home,N/A,1,N/A,N/A,2,a man walks to a campfire,N/A,3,a coconut water bottle is shown,0:24,1,N/A,N/A,,
