HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_1,Input.video_url_2,Input.video_url_3,Input.video_url_4,Input.video_url_5,Answer.doNotRedirect,Answer.tag3,Answer.vid1tag1,Answer.vid1tag2,Answer.vid1tag3,Answer.vid2tag1,Answer.vid2tag2,Answer.vid2tag3,Answer.vid3tag1,Answer.vid3tag2,Answer.vid3tag3,Answer.vid4tag1,Answer.vid4tag2,Answer.vid4tag3,Answer.vid5tag1,Answer.vid5tag2,Answer.vid5tag3,Approve,Reject
3WRBLBQ2GR60Z9VB34U036C18W30GP,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:24 PDT 2018,,,3RUIQRXJBCMV4HVRTQI1325IBY0LLC,A17G3ELH11DM2M,Approved,Fri Apr 20 17:40:06 PDT 2018,Fri Apr 20 17:44:11 PDT 2018,Sun Apr 22 17:44:11 PDT 2018,2018-04-23 00:44:48 UTC,,,245,100% (66/66),100% (66/66),100% (65/65),https://www.youtube.com/watch?v=kdr_8uvG9hM,https://www.youtube.com/watch?v=tz25tcFSusc,https://www.youtube.com/watch?v=pQCXMkfwZEw,https://www.youtube.com/watch?v=Rr6qaG8RlUk,https://www.youtube.com/watch?v=O7aSsaTqBCc,,N/A,3,simulated gameplay is shown on mobile devices,1:32,3,johnny walker blue label logo is rotated,1:30,1,N/A,N/A,2,a mop is cleaning the floor,N/A,3,the video game box is shown,1:11,,
3WRBLBQ2GR60Z9VB34U036C18W30GP,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:24 PDT 2018,,,36WLNQG78085L2ZNLR63C4JTQDQBE9,A3TS2NCBAB9L6V,Submitted,Mon Apr 23 05:15:21 PDT 2018,Mon Apr 23 05:27:37 PDT 2018,Wed Apr 25 05:27:37 PDT 2018,,,,736,100% (19/19),100% (19/19),100% (19/19),https://www.youtube.com/watch?v=kdr_8uvG9hM,https://www.youtube.com/watch?v=tz25tcFSusc,https://www.youtube.com/watch?v=pQCXMkfwZEw,https://www.youtube.com/watch?v=Rr6qaG8RlUk,https://www.youtube.com/watch?v=O7aSsaTqBCc,,3rd vid not available,3,"""The Legend of Heroes: Wonder Tactics"" appears on the screen.",1:33,3,A Johnnie Walker bottle appears on the screen.,1:30,1,video not available,video not available,3,The voiceover says to call 1-800-851-4885,1:32,3,"""Raise some hell"" appears on the screen together with a video game box.",1:10,,
3WRBLBQ2GR60Z9VB34U036C18W30GP,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:24 PDT 2018,,,3EG49X351VA8LQ99K5FNPDI8SMX6X7,A1CF6U3GF7DZEJ,Submitted,Tue Apr 24 07:23:29 PDT 2018,Tue Apr 24 07:36:26 PDT 2018,Thu Apr 26 07:36:26 PDT 2018,,,,777,99% (2187/2199),100% (51/51),100% (45/45),https://www.youtube.com/watch?v=kdr_8uvG9hM,https://www.youtube.com/watch?v=tz25tcFSusc,https://www.youtube.com/watch?v=pQCXMkfwZEw,https://www.youtube.com/watch?v=Rr6qaG8RlUk,https://www.youtube.com/watch?v=O7aSsaTqBCc,,no,3,"The female warrior attacks with her spear, and the ad shows the game.",1:30,3,Bruce Lee tells people to be game changers and a bottle of whiskey is shown.,1:22,1,N/A,N/A,3,"The mop and the cloths are shown, along with the price and order information.",0:28,3,"The terminator takes the man's hand, and the ad cuts away to an image of the video game.",1:10,,
3JYPJ2TAYI6X9Q3095380MDXFPFFPC,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,34X6J5FLPUW00ON4IAEK49RKH03JQO,A2MKI37OGNAWCU,Approved,Mon Apr 16 19:56:43 PDT 2018,Mon Apr 16 20:04:02 PDT 2018,Wed Apr 18 20:04:02 PDT 2018,2018-04-19 03:04:48 UTC,,,439,100% (2/2),100% (2/2),100% (2/2),https://www.youtube.com/watch?v=kKtDqM1H82w,https://www.youtube.com/watch?v=Sw3tEcz2PK0,https://www.youtube.com/watch?v=0P3A6V_sDSI,https://www.youtube.com/watch?v=KSZ4tSoumNk,https://www.youtube.com/watch?v=L8HLt6ogZsg,,n/a,1,video not available,video not available,3,the woman beckons to the man,0:57,3,0:23,the second man initiates a transfer request,3,a large monster brandishes his weapon and takes aim at the human,0:57,3,"a woman says ""no mo' FOMOHOD"" while showing the screen of a tablet",0:13,,
3JYPJ2TAYI6X9Q3095380MDXFPFFPC,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,37ZHEEHM6XKF9SG0JQDROBT0GDC73P,A3JHXEH79DJ83L,Approved,Mon Apr 16 14:32:46 PDT 2018,Mon Apr 16 14:38:44 PDT 2018,Wed Apr 18 14:38:44 PDT 2018,2018-04-18 21:38:48 UTC,,,358,100% (2/2),100% (2/2),100% (2/2),https://www.youtube.com/watch?v=kKtDqM1H82w,https://www.youtube.com/watch?v=Sw3tEcz2PK0,https://www.youtube.com/watch?v=0P3A6V_sDSI,https://www.youtube.com/watch?v=KSZ4tSoumNk,https://www.youtube.com/watch?v=L8HLt6ogZsg,,last one Lo Pei,1,n/a,0:00,3,She lift dress to reveal green ugly shoes.,0:44,2,"The overseas products and services are not the products and servies of ICICI Bank, New York Branch.",0:00,3,Fight like Hell DOOM with on planet monster..,0:36,2,RealEsate in real time splash,0:00,,
3JYPJ2TAYI6X9Q3095380MDXFPFFPC,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,3AUQQEL7U6RL3QIZI1YOSRBWZUVV0S,A1IMICF9ISISZN,Approved,Thu Apr 19 13:14:49 PDT 2018,Thu Apr 19 13:31:16 PDT 2018,Sat Apr 21 13:31:16 PDT 2018,2018-04-21 20:31:48 UTC,,,987,100% (3/3),100% (2/2),100% (2/2),https://www.youtube.com/watch?v=kKtDqM1H82w,https://www.youtube.com/watch?v=Sw3tEcz2PK0,https://www.youtube.com/watch?v=0P3A6V_sDSI,https://www.youtube.com/watch?v=KSZ4tSoumNk,https://www.youtube.com/watch?v=L8HLt6ogZsg,,No comments,1,There is no video to watch.,0:00,3,The man gets down on one knee and reaches his hand toward girl.,0:49,3,A man comes on the screen and talks.,0:19,3,The lights come on and it says Doom on the screen.,0:45,2,There is words on the screen for Realtor.com.,0:00,,
3JYPJ2TAYI6X9Q3095380MDXFPFFPC,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,3YMU66OBIO6DWTY0RE6NYI73YQIHGO,A1GKHFJHO347CB,Approved,Tue Apr 17 15:07:10 PDT 2018,Tue Apr 17 15:22:01 PDT 2018,Thu Apr 19 15:22:01 PDT 2018,2018-04-19 22:22:48 UTC,,,891,100% (2/2),100% (2/2),100% (2/2),https://www.youtube.com/watch?v=kKtDqM1H82w,https://www.youtube.com/watch?v=Sw3tEcz2PK0,https://www.youtube.com/watch?v=0P3A6V_sDSI,https://www.youtube.com/watch?v=KSZ4tSoumNk,https://www.youtube.com/watch?v=L8HLt6ogZsg,,no,1,na,0:00,3,it was an  East Indian wedding and the woman had a pair of mans shoes for you new husband,0:44,3,a young transfered money to pay a bill due that day,0:21,3,the man fighting got out of the area he was fighting only to find a much worst enemy.,0:55,3,the woman shows a tablet with the realtor.com on it.,0:10,,
3GVPRXWRPHSSDB1QERFC3XZ4VN1I7Z,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:24 PDT 2018,,,3GGAI1SQEWWM7VJ6GPQH0WUKHFKCM3,A2BMBZIKASUXSY,Approved,Mon Apr 16 14:32:29 PDT 2018,Mon Apr 16 14:39:18 PDT 2018,Wed Apr 18 14:39:18 PDT 2018,2018-04-18 21:39:48 UTC,,,409,50% (1/2),50% (1/2),100% (1/1),https://www.youtube.com/watch?v=KZMYWAW-5Js,https://www.youtube.com/watch?v=dDTBnsqxZ3k,https://www.youtube.com/watch?v=u-K6ymOtnzE,https://www.youtube.com/watch?v=HIuSiteKQXA,https://www.youtube.com/watch?v=BSaBDtpts4c,,NO,3,A video game is shown on screen.,0:10,3,A man is telling people to vote for Johnson on November 3rd.,0:38,1,The video is not available.,0:00,2,A woman is saying dont do it alone and contact information is on the screen.,0:00,2,The football player is petting a raccoon.,0:00,,
3GVPRXWRPHSSDB1QERFC3XZ4VN1I7Z,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:24 PDT 2018,,,3KXIR214I5ET5N2YDS1F2P4YJ6R42E,A2JY56TZCEPK3J,Approved,Wed Apr 18 22:27:24 PDT 2018,Wed Apr 18 22:40:43 PDT 2018,Fri Apr 20 22:40:43 PDT 2018,2018-04-21 05:40:48 UTC,,,799,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=KZMYWAW-5Js,https://www.youtube.com/watch?v=dDTBnsqxZ3k,https://www.youtube.com/watch?v=u-K6ymOtnzE,https://www.youtube.com/watch?v=HIuSiteKQXA,https://www.youtube.com/watch?v=BSaBDtpts4c,,none,2,several animated characters are killed,na,3,an atomic bomb detonates,0.37,1,na,na,2,a woman is walking with another woman,na,2,An nfl player is petting a stuffed racoon,na,,
3GVPRXWRPHSSDB1QERFC3XZ4VN1I7Z,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:24 PDT 2018,,,3NPI0JQDAP39EFIUURDZ6AOJAL4TP2,A3TS2NCBAB9L6V,Approved,Fri Apr 20 22:29:29 PDT 2018,Fri Apr 20 22:37:47 PDT 2018,Sun Apr 22 22:37:47 PDT 2018,2018-04-23 05:37:48 UTC,,,498,100% (19/19),100% (19/19),100% (19/19),https://www.youtube.com/watch?v=KZMYWAW-5Js,https://www.youtube.com/watch?v=dDTBnsqxZ3k,https://www.youtube.com/watch?v=u-K6ymOtnzE,https://www.youtube.com/watch?v=HIuSiteKQXA,https://www.youtube.com/watch?v=BSaBDtpts4c,,3rd video not available,3,Screenplay of the game is shown on the screen.,0:10,3,"""Vote for President Johnson on November 3."" appears on the screen.",0:57,1,video not available,video not available,2,"The ""Care Advantage"" logo appears on the screen along with contact information and a website address.",no climax,3,The football player sneaks into a room.,0:55,,
3GVPRXWRPHSSDB1QERFC3XZ4VN1I7Z,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:24 PDT 2018,,,3WAKVUDHUXEZ8MTJYA9SBKJ0TWG7UT,A3DW6KSQPG6GVQ,Approved,Tue Apr 17 19:48:13 PDT 2018,Tue Apr 17 20:00:54 PDT 2018,Thu Apr 19 20:00:54 PDT 2018,2018-04-20 03:01:48 UTC,,,761,100% (4/4),100% (4/4),100% (4/4),https://www.youtube.com/watch?v=KZMYWAW-5Js,https://www.youtube.com/watch?v=dDTBnsqxZ3k,https://www.youtube.com/watch?v=u-K6ymOtnzE,https://www.youtube.com/watch?v=HIuSiteKQXA,https://www.youtube.com/watch?v=BSaBDtpts4c,,none,3,A sample of game play is shown,0.1,3,someone is telling you to vote in an election,0.37,1,na,na,3,the name of the company is shown,0.02,3,Two men are petting a taxodermy raccoon,0.21,,
33P2GD6NRNQGCVXQR3M07Q3B1UMKHE,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:50 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:09:09 PDT 2018,,,3570Y55XZQHZIOOP1EABKI26OO3GYY,A2JY56TZCEPK3J,Approved,Wed Apr 18 12:26:21 PDT 2018,Wed Apr 18 12:39:34 PDT 2018,Fri Apr 20 12:39:34 PDT 2018,2018-04-20 19:39:48 UTC,,,793,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=LO6TpbqTTxI,https://www.youtube.com/watch?v=evApapdysp0,https://www.youtube.com/watch?v=g5YOLVrVHGg,https://www.youtube.com/watch?v=teWcTS31dts,https://www.youtube.com/watch?v=MDni5wUNiuU,,none,3,NYC is shown,1:25,2,basketball players are shown,na,1,na,na,3,a guy talks to the camera,0:15,3,muddy people are falling into the water,0:07,,
33P2GD6NRNQGCVXQR3M07Q3B1UMKHE,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:50 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:09:09 PDT 2018,,,39U1BHVTDMP27QD7WTGST7LI5TO3TK,A17G3ELH11DM2M,Approved,Sun Apr 22 14:25:28 PDT 2018,Sun Apr 22 14:28:14 PDT 2018,Tue Apr 24 14:28:14 PDT 2018,2018-04-24 21:28:48 UTC,,,166,100% (66/66),100% (66/66),100% (65/65),https://www.youtube.com/watch?v=LO6TpbqTTxI,https://www.youtube.com/watch?v=evApapdysp0,https://www.youtube.com/watch?v=g5YOLVrVHGg,https://www.youtube.com/watch?v=teWcTS31dts,https://www.youtube.com/watch?v=MDni5wUNiuU,,N/A,3,new york city is shown from the sky,1:34,2,a still shot of a player shooting the ball into the net,N/A,2,N/A,N/A,3,a man is talking outside of a home,0:30,3,people are splashing into the water,0:07,,
33P2GD6NRNQGCVXQR3M07Q3B1UMKHE,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:50 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:09:09 PDT 2018,,,3FDJT1UU7566IMAOG3QT7DW607T5K1,A1M82YWDR8IVSA,Approved,Fri Apr 20 11:22:29 PDT 2018,Fri Apr 20 11:35:51 PDT 2018,Sun Apr 22 11:35:51 PDT 2018,2018-04-22 18:36:48 UTC,,,802,100% (9/9),100% (9/9),100% (9/9),https://www.youtube.com/watch?v=LO6TpbqTTxI,https://www.youtube.com/watch?v=evApapdysp0,https://www.youtube.com/watch?v=g5YOLVrVHGg,https://www.youtube.com/watch?v=teWcTS31dts,https://www.youtube.com/watch?v=MDni5wUNiuU,,none thanks,3,"the text RE2PET appears, then the air jordan logo",0:20 to 1:34,3,"appears the logo of the nba and the message, ""Where Amazing Happens""",0:00 to 0:26,1,n/a,n/a,3,"The CEO appears with the company number, saying, you just have to point out",0:13 to 0:27,3,"a message appears and then a logo appears, then the screen flashes, and disappears",0:05 to 0_23,,
33P2GD6NRNQGCVXQR3M07Q3B1UMKHE,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:50 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:09:09 PDT 2018,,,3WS1NTTKEZAW7TW9IMTKA58AB5N0FZ,AVJQCYPOW6LOA,Approved,Sat Apr 21 11:51:34 PDT 2018,Sat Apr 21 12:00:12 PDT 2018,Mon Apr 23 12:00:12 PDT 2018,2018-04-23 19:00:49 UTC,,,518,100% (1529/1530),100% (18/18),100% (16/16),https://www.youtube.com/watch?v=LO6TpbqTTxI,https://www.youtube.com/watch?v=evApapdysp0,https://www.youtube.com/watch?v=g5YOLVrVHGg,https://www.youtube.com/watch?v=teWcTS31dts,https://www.youtube.com/watch?v=MDni5wUNiuU,,One of the videos was not available for me to work on.,3,He tips his hat and gets ready to hit the ball.,1:32,2,Just says NBA where Amazing Happens.,No climax just picture stills.,1,Video is unavailable.,Video is unavailable,3,We make junk disappear all you have to do is point.,0:15,3,Team up at Toughmudder.com ad shown.,0:08,,
3O2Y2UIUCQSWYZ6KWDY045RYLF9KFG,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:49 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:56 PDT 2018,,,3ATTHHXXWBMOEA4AM6OCMG8D16LIXS,A3S0IC3M8RZ54U,Approved,Sun Apr 22 06:46:47 PDT 2018,Sun Apr 22 06:56:47 PDT 2018,Tue Apr 24 06:56:47 PDT 2018,2018-04-24 13:56:48 UTC,,,600,100% (1/1),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=m0vQOnHW0Kc,https://www.youtube.com/watch?v=O8B1ZNv9m4s,https://www.youtube.com/watch?v=t4_dZPVg8KI,https://www.youtube.com/watch?v=kM8l40QKddE,https://www.youtube.com/watch?v=5W4MYJt8c4w,,Most videos have climax.,2,The girl smiled at the end of the video.,N/A,3,The boy speaks about a thing.,1:20,3,Darth vade and other two left the building.,1:23,3,The girl hugged the man saying thank you so much.,0:23,3,Three trucks went uphill and parked together.,0:28,,
3O2Y2UIUCQSWYZ6KWDY045RYLF9KFG,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:49 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:56 PDT 2018,,,3B3WTRP3DC0U2T8AUNX6JXFE55K291,A17G3ELH11DM2M,Approved,Sat Apr 21 05:44:08 PDT 2018,Sat Apr 21 05:48:09 PDT 2018,Mon Apr 23 05:48:09 PDT 2018,2018-04-23 12:48:48 UTC,,,241,100% (66/66),100% (66/66),100% (65/65),https://www.youtube.com/watch?v=m0vQOnHW0Kc,https://www.youtube.com/watch?v=O8B1ZNv9m4s,https://www.youtube.com/watch?v=t4_dZPVg8KI,https://www.youtube.com/watch?v=kM8l40QKddE,https://www.youtube.com/watch?v=5W4MYJt8c4w,,N/A,2,a girl walks into a bedroom with vegetables,N/A,2,kids are swimming in a pool,N/A,3,darth vader opens the star wars exhibit,1:24,2,two people hug in a home,N/A,3,three toy cars are shown,0:27,,
3O2Y2UIUCQSWYZ6KWDY045RYLF9KFG,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:49 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:56 PDT 2018,,,3EJPLAJKENEXQL9OLN38MYYJ045Z67,A2JY56TZCEPK3J,Approved,Wed Apr 18 12:52:41 PDT 2018,Wed Apr 18 13:03:10 PDT 2018,Fri Apr 20 13:03:10 PDT 2018,2018-04-20 20:03:48 UTC,,,629,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=m0vQOnHW0Kc,https://www.youtube.com/watch?v=O8B1ZNv9m4s,https://www.youtube.com/watch?v=t4_dZPVg8KI,https://www.youtube.com/watch?v=kM8l40QKddE,https://www.youtube.com/watch?v=5W4MYJt8c4w,,none,2,A woman gives her boyfriend vegetables,na,2,a kid is swimming,na,2,Darth Vader enters the Star Tour exhibit,na,2,a woman hugs a guy,na,3,Toy trucks are on a mountain,0:08,,
3O2Y2UIUCQSWYZ6KWDY045RYLF9KFG,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:49 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:56 PDT 2018,,,3JWH6J9I9TB9F8C0EQ9M2RD243HBNK,A3A00UKGHIRCPO,Approved,Sun Apr 22 15:15:45 PDT 2018,Sun Apr 22 15:30:30 PDT 2018,Tue Apr 24 15:30:30 PDT 2018,2018-04-24 22:30:48 UTC,,,885,100% (1/1),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=m0vQOnHW0Kc,https://www.youtube.com/watch?v=O8B1ZNv9m4s,https://www.youtube.com/watch?v=t4_dZPVg8KI,https://www.youtube.com/watch?v=kM8l40QKddE,https://www.youtube.com/watch?v=5W4MYJt8c4w,,I like this hit. I hope I did Ok.,1,N/A,N/A,3,A woman is swimming in a pool.,1:07,3,Darth Vader and the Storm Troopers enter the new exhibit.,1:21,3,Lady hugs decorator. Then the Ikea add appears.,0:23,3,The Animal appears with voice over regarding batteries sold separately.,0:24,,
311HQEI8RSEE81Q0EV3Y3S2UR037ZL,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:27 PDT 2018,,,34Z02EIMITB6QYEAD6Y9R9NB2Z50TN,A3TS2NCBAB9L6V,Approved,Mon Apr 16 20:59:27 PDT 2018,Mon Apr 16 21:16:59 PDT 2018,Wed Apr 18 21:16:59 PDT 2018,2018-04-19 04:17:48 UTC,,,1052,100% (19/19),100% (19/19),100% (19/19),https://www.youtube.com/watch?v=N6Ns-SpRQmU,https://www.youtube.com/watch?v=jUnG9FOmbqo,https://www.youtube.com/watch?v=tKXxJ29HEiQ,https://www.youtube.com/watch?v=hNhSBhJHBls,https://www.youtube.com/watch?v=plnNTqye4Qs,,last video not available,3,The viewer is told that Northshore LIJ is now Northwell Health.,0.27,3,Credits for the video are given.,3-Jan,3,The police lady walks away with the guy's chips.,1:08,3,A guy's voice concludes the video by mentioning crazydomains.com.,0.35,1,video not available,video not available,,
311HQEI8RSEE81Q0EV3Y3S2UR037ZL,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:27 PDT 2018,,,3DEL4X4EL7JA4AJFQOAF8421RMWYXL,A1BCQU4CUONYIX,Approved,Fri Apr 20 22:58:15 PDT 2018,Fri Apr 20 23:16:06 PDT 2018,Sun Apr 22 23:16:06 PDT 2018,2018-04-23 06:16:48 UTC,,,1071,100% (944/948),100% (31/31),100% (16/16),https://www.youtube.com/watch?v=N6Ns-SpRQmU,https://www.youtube.com/watch?v=jUnG9FOmbqo,https://www.youtube.com/watch?v=tKXxJ29HEiQ,https://www.youtube.com/watch?v=hNhSBhJHBls,https://www.youtube.com/watch?v=plnNTqye4Qs,,no,2,all the people eyes look up,n/a,3,all the people pose for a picture,1:06,3,the policewoman takes the man potato chips,1:05,3,the man stop lusting at the women,0:41,1,n/a,n/a,,
